192,0.000411458
193,0.000442342
194,0.000475545
195,0.00051124
196,0.000549614
197,0.000590869
198,0.00063522
199,0.000682901
200,0.00073416
201,0.000789267
202,0.000848511
203,0.000912201
204,0.000980672
205,0.001054282
206,0.001133418
207,0.001218494
208,0.001309955
209,0.001408282
210,0.00151399
211,0.001627632
212,0.001749804
213,0.001881146
214,0.002022347
215,0.002174147
216,0.002337341
217,0.002512785
218,0.002701398
219,0.002904168
220,0.003122158
221,0.003356511
222,0.003608455
223,0.00387931
224,0.004170496
225,0.004483539
226,0.004820079
227,0.00518188
228,0.005570838
229,0.005988992
230,0.006438533
231,0.006921817
232,0.007441377
233,0.007999936
234,0.008600422
235,0.00924598
236,0.009939995
237,0.010686103
238,0.011488215
239,0.012350534
240,0.013277581
241,0.014274212
242,0.015345652
243,0.016497516
244,0.01773584
245,0.019067114
246,0.020498315
247,0.022036944
248,0.023691064
249,0.025469345
250,0.027381105
251,0.029436365
252,0.031645895
253,0.034021274
254,0.036574953
255,0.039320314
256,0.042271746
257,0.045444715
258,0.048855852
259,0.052523032
260,0.056465476
261,0.060703844
262,0.06526035
263,0.070158872
264,0.075425084
265,0.081086584
266,0.087173043
267,0.093716359
268,0.100750824
269,0.108313306
270,0.116443436
271,0.125183824
272,0.134580277
273,0.144682038
274,0.155542051
275,0.167217229
276,0.179768761
277,0.193262426
278,0.207768942
279,0.223364336
280,0.240130338
281,0.258154818
282,0.277532237
283,0.27627359
284,0.254658418
285,0.234734381
286,0.216369165
287,0.199440813
288,0.183836906
289,0.169453822
290,0.156196046
291,0.143975535
292,0.132711136
293,0.122328045
294,0.112757308
295,0.10393537
296,0.095803645
297,0.088308132
298,0.081399056
299,0.075030533
300,0.069160273
301,0.063749292
302,0.058761657
303,0.054164245
304,0.049926528
305,0.046020362
306,0.042419808
307,0.039100955
308,0.036041763
309,0.033221918
310,0.030622692
311,0.028226825
312,0.026018407
313,0.023982771
314,0.0221064
315,0.020376833
316,0.018782585
317,0.017313068
318,0.015958523
319,0.014709956
320,0.013559074
321,0.012498235
322,0.011520395
323,0.010619059
324,0.009788242
325,0.009022427
326,0.008316527
327,0.007665857
328,0.007066093
329,0.006513254
330,0.006003668
331,0.005533952
332,0.005100985
333,0.004701892
334,0.004334024
335,0.003994938
336,0.003682381
337,0.003394278
338,0.003128715
339,0.00288393
340,0.002658296
341,0.002450316
342,0.002258607
343,0.002081898
344,0.001919013
345,0.001768873
346,0.00163048
347,0.001502914
348,0.001385328
349,0.001276943
350,0.001177037
351,0.001084947
352,0.001000063
353,0.00092182
354,0.000849698
355,0.000783219
356,0.000721942
357,0.000665458
358,0.000613394
359,0.000565403
360,0.000521167
361,0.000480392
362,0.000442807
363,0.000408162
364,0.000376228
365,0.000346793
366,0.00031966
367,0.000294651
368,0.000271598
369,0.000250348
370,0.000230761
371,0.000212707
372,0.000196065
373,0.000180725
374,0.000166586
375,0.000153552
376,0.000141539
377,0.000130465
378,0.000120258
379,0.000110849
380,0.000102176
381,9.42E-05
382,8.68E-05
383,8.00E-05
384,7.38E-05
385,6.80E-05
386,6.27E-05
387,5.78E-05
388,5.32E-05
389,4.91E-05
390,4.52E-05
391,4.17E-05
392,3.84E-05
393,3.54E-05
394,3.27E-05
395,3.01E-05
396,2.77E-05
397,2.56E-05
398,2.36E-05
399,2.17E-05
400,2.00E-05
401,1.85E-05
402,1.70E-05
403,1.57E-05
404,1.45E-05
405,1.33E-05
406,1.23E-05
407,1.13E-05
408,1.04E-05
409,9.62E-06
410,8.87E-06
411,8.18E-06
412,7.54E-06
413,6.95E-06
414,6.40E-06
415,5.90E-06
416,5.44E-06
417,5.01E-06
418,4.62E-06
419,4.26E-06
420,3.93E-06
421,3.62E-06
422,3.34E-06
423,3.08E-06
